../Datasets/UltraSuite/core-uxtd/core/23F/001B_16.wav23F;0.0;2.0299999
../Datasets/UltraSuite/core-uxtd/core/23F/002B_16.wav23F;0.0;3.41
../Datasets/UltraSuite/core-uxtd/core/23F/003B_16.wav23F;0.0;2.7799999
../Datasets/UltraSuite/core-uxtd/core/23F/004B_16.wav23F;0.0;1.54
../Datasets/UltraSuite/core-uxtd/core/23F/004B_16.wav23F;2.12;3.11
../Datasets/UltraSuite/core-uxtd/core/23F/004B_16.wav23F;3.79;3.97
../Datasets/UltraSuite/core-uxtd/core/23F/005B_16.wav23F;0.0;1.23
../Datasets/UltraSuite/core-uxtd/core/23F/005B_16.wav23F;2.07;2.9899999
../Datasets/UltraSuite/core-uxtd/core/23F/006B_16.wav23F;0.0;1.48
../Datasets/UltraSuite/core-uxtd/core/23F/006B_16.wav23F;1.8;2.64
../Datasets/UltraSuite/core-uxtd/core/23F/006B_16.wav23F;5.3099999;5.4099999
../Datasets/UltraSuite/core-uxtd/core/23F/007B_16.wav23F;0.0;2.0299999
../Datasets/UltraSuite/core-uxtd/core/23F/007B_16.wav23F;2.5;3.42
../Datasets/UltraSuite/core-uxtd/core/23F/007B_16.wav23F;4.98;5.1
../Datasets/UltraSuite/core-uxtd/core/23F/008B_16.wav23F;0.0;2.7
../Datasets/UltraSuite/core-uxtd/core/23F/008B_16.wav23F;2.99;3.8
../Datasets/UltraSuite/core-uxtd/core/23F/008B_16.wav23F;4.42;4.79
../Datasets/UltraSuite/core-uxtd/core/23F/008B_16.wav23F;5.08;5.64
../Datasets/UltraSuite/core-uxtd/core/23F/009B_16.wav23F;0.0;1.69
../Datasets/UltraSuite/core-uxtd/core/23F/009B_16.wav23F;2.31;3.39
../Datasets/UltraSuite/core-uxtd/core/23F/010B_16.wav23F;0.0;3.33
../Datasets/UltraSuite/core-uxtd/core/23F/011B_16.wav23F;0.0;3.2199999
../Datasets/UltraSuite/core-uxtd/core/23F/011B_16.wav23F;4.79;5.36
../Datasets/UltraSuite/core-uxtd/core/23F/012B_16.wav23F;0.0;1.58
../Datasets/UltraSuite/core-uxtd/core/23F/012B_16.wav23F;2.22;3.25
../Datasets/UltraSuite/core-uxtd/core/23F/012B_16.wav23F;3.9;4.05
../Datasets/UltraSuite/core-uxtd/core/23F/012B_16.wav23F;4.75;5.46
../Datasets/UltraSuite/core-uxtd/core/23F/013B_16.wav23F;0.0;0.95
../Datasets/UltraSuite/core-uxtd/core/23F/013B_16.wav23F;1.53;2.4699999
../Datasets/UltraSuite/core-uxtd/core/23F/014B_16.wav23F;0.0;1.76
../Datasets/UltraSuite/core-uxtd/core/23F/014B_16.wav23F;2.09;2.9
../Datasets/UltraSuite/core-uxtd/core/23F/014B_16.wav23F;4.35;4.96
../Datasets/UltraSuite/core-uxtd/core/23F/015B_16.wav23F;0.0;1.58
../Datasets/UltraSuite/core-uxtd/core/23F/015B_16.wav23F;2.24;3.16
../Datasets/UltraSuite/core-uxtd/core/23F/015B_16.wav23F;4.73;4.85
../Datasets/UltraSuite/core-uxtd/core/23F/016A_16.wav23F;0.0;2.6799999
../Datasets/UltraSuite/core-uxtd/core/23F/016A_16.wav23F;3.13;3.78
../Datasets/UltraSuite/core-uxtd/core/23F/016A_16.wav23F;5.0599999;5.3599999
../Datasets/UltraSuite/core-uxtd/core/23F/017B_16.wav23F;0.0;1.49
../Datasets/UltraSuite/core-uxtd/core/23F/017B_16.wav23F;1.6399999;1.7899999
../Datasets/UltraSuite/core-uxtd/core/23F/017B_16.wav23F;2.36;2.88
../Datasets/UltraSuite/core-uxtd/core/23F/017B_16.wav23F;3.36;3.7
../Datasets/UltraSuite/core-uxtd/core/23F/017B_16.wav23F;3.85;3.94
../Datasets/UltraSuite/core-uxtd/core/23F/017B_16.wav23F;4.38;4.67
../Datasets/UltraSuite/core-uxtd/core/23F/018A_16.wav23F;0.0;0.6799999
../Datasets/UltraSuite/core-uxtd/core/23F/018A_16.wav23F;1.41;1.75
../Datasets/UltraSuite/core-uxtd/core/23F/018A_16.wav23F;2.92;3.0299999
../Datasets/UltraSuite/core-uxtd/core/23F/018A_16.wav23F;3.48;3.77
../Datasets/UltraSuite/core-uxtd/core/23F/019B_16.wav23F;0.0;0.26
../Datasets/UltraSuite/core-uxtd/core/23F/019B_16.wav23F;1.1299999;1.4
../Datasets/UltraSuite/core-uxtd/core/23F/019B_16.wav23F;2.11;2.4699999
../Datasets/UltraSuite/core-uxtd/core/23F/019B_16.wav23F;2.95;3.51
../Datasets/UltraSuite/core-uxtd/core/23F/019B_16.wav23F;3.86;4.22
../Datasets/UltraSuite/core-uxtd/core/23F/020A_16.wav23F;0.0;1.6399999
../Datasets/UltraSuite/core-uxtd/core/23F/020A_16.wav23F;1.97;2.5099999
../Datasets/UltraSuite/core-uxtd/core/23F/020A_16.wav23F;2.84;3.19
../Datasets/UltraSuite/core-uxtd/core/23F/020A_16.wav23F;3.32;3.55
../Datasets/UltraSuite/core-uxtd/core/23F/021A_16.wav23F;0.0;0.85
../Datasets/UltraSuite/core-uxtd/core/23F/021A_16.wav23F;1.41;1.87
../Datasets/UltraSuite/core-uxtd/core/23F/021A_16.wav23F;2.48;3.05
../Datasets/UltraSuite/core-uxtd/core/23F/021A_16.wav23F;3.5;3.78
../Datasets/UltraSuite/core-uxtd/core/23F/021A_16.wav23F;3.89;4.12
../Datasets/UltraSuite/core-uxtd/core/23F/021A_16.wav23F;4.58;4.8099999
../Datasets/UltraSuite/core-uxtd/core/23F/022A_16.wav23F;0.0;1.49
../Datasets/UltraSuite/core-uxtd/core/23F/022A_16.wav23F;1.6299999;1.84
../Datasets/UltraSuite/core-uxtd/core/23F/022A_16.wav23F;2.15;2.59
../Datasets/UltraSuite/core-uxtd/core/23F/022A_16.wav23F;2.72;2.9
../Datasets/UltraSuite/core-uxtd/core/23F/022A_16.wav23F;3.09;3.46
../Datasets/UltraSuite/core-uxtd/core/23F/022A_16.wav23F;3.61;3.84
../Datasets/UltraSuite/core-uxtd/core/23F/023B_16.wav23F;0.0;3.33
../Datasets/UltraSuite/core-uxtd/core/23F/023B_16.wav23F;3.97;4.66
../Datasets/UltraSuite/core-uxtd/core/23F/023B_16.wav23F;4.99;5.85
../Datasets/UltraSuite/core-uxtd/core/23F/023B_16.wav23F;6.21;6.65
../Datasets/UltraSuite/core-uxtd/core/23F/024B_16.wav23F;0.0;1.1099999
../Datasets/UltraSuite/core-uxtd/core/23F/024B_16.wav23F;1.71;2.36
../Datasets/UltraSuite/core-uxtd/core/23F/024B_16.wav23F;4.0599999;4.6
../Datasets/UltraSuite/core-uxtd/core/23F/025B_16.wav23F;0.0;1.66
../Datasets/UltraSuite/core-uxtd/core/23F/025B_16.wav23F;1.95;2.84
../Datasets/UltraSuite/core-uxtd/core/23F/025B_16.wav23F;3.11;3.79
../Datasets/UltraSuite/core-uxtd/core/23F/025B_16.wav23F;4.23;4.8099999
../Datasets/UltraSuite/core-uxtd/core/23F/028A_16.wav23F;0.0;1.86
../Datasets/UltraSuite/core-uxtd/core/23F/028A_16.wav23F;2.2;3.04
../Datasets/UltraSuite/core-uxtd/core/23F/028A_16.wav23F;3.53;5.22
../Datasets/UltraSuite/core-uxtd/core/23F/029A_16.wav23F;0.0;1.55
../Datasets/UltraSuite/core-uxtd/core/23F/029A_16.wav23F;2.12;2.7599999
../Datasets/UltraSuite/core-uxtd/core/23F/029A_16.wav23F;3.02;3.99
../Datasets/UltraSuite/core-uxtd/core/23F/029A_16.wav23F;4.16;6.0
../Datasets/UltraSuite/core-uxtd/core/23F/029A_16.wav23F;7.97;8.9599999
../Datasets/UltraSuite/core-uxtd/core/23F/030A_16.wav23F;0.0;2.5
../Datasets/UltraSuite/core-uxtd/core/23F/030A_16.wav23F;3.08;4.09
../Datasets/UltraSuite/core-uxtd/core/23F/031A_16.wav23F;0.0;1.0699999
../Datasets/UltraSuite/core-uxtd/core/23F/031A_16.wav23F;1.27;2.1
../Datasets/UltraSuite/core-uxtd/core/23F/031A_16.wav23F;2.41;3.93
../Datasets/UltraSuite/core-uxtd/core/23F/032A_16.wav23F;0.0;4.1
../Datasets/UltraSuite/core-uxtd/core/23F/032A_16.wav23F;4.3;4.97
../Datasets/UltraSuite/core-uxtd/core/23F/033A_16.wav23F;0.0;2.06
../Datasets/UltraSuite/core-uxtd/core/23F/033A_16.wav23F;2.29;3.25
../Datasets/UltraSuite/core-uxtd/core/23F/034A_16.wav23F;0.0;2.94
../Datasets/UltraSuite/core-uxtd/core/23F/034A_16.wav23F;3.15;3.85
../Datasets/UltraSuite/core-uxtd/core/23F/034A_16.wav23F;4.05;4.63
../Datasets/UltraSuite/core-uxtd/core/23F/035A_16.wav23F;0.0;1.41
../Datasets/UltraSuite/core-uxtd/core/23F/035A_16.wav23F;1.85;3.3099999
../Datasets/UltraSuite/core-uxtd/core/23F/035A_16.wav23F;3.56;4.15
../Datasets/UltraSuite/core-uxtd/core/23F/035A_16.wav23F;4.65;5.47
../Datasets/UltraSuite/core-uxtd/core/23F/036A_16.wav23F;0.0;1.95
../Datasets/UltraSuite/core-uxtd/core/23F/036A_16.wav23F;2.27;4.42
../Datasets/UltraSuite/core-uxtd/core/23F/037A_16.wav23F;0.0;0.94
../Datasets/UltraSuite/core-uxtd/core/23F/037A_16.wav23F;1.35;2.0299999
../Datasets/UltraSuite/core-uxtd/core/23F/037A_16.wav23F;2.52;3.57
../Datasets/UltraSuite/core-uxtd/core/23F/037A_16.wav23F;3.84;5.64
../Datasets/UltraSuite/core-uxtd/core/23F/038A_16.wav23F;0.0;1.86
../Datasets/UltraSuite/core-uxtd/core/23F/038A_16.wav23F;2.07;3.13
../Datasets/UltraSuite/core-uxtd/core/23F/038A_16.wav23F;4.0199999;4.8599999
../Datasets/UltraSuite/core-uxtd/core/23F/038A_16.wav23F;5.38;5.83
../Datasets/UltraSuite/core-uxtd/core/23F/039A_16.wav23F;0.0;0.31
../Datasets/UltraSuite/core-uxtd/core/23F/039A_16.wav23F;0.99;2.85
../Datasets/UltraSuite/core-uxtd/core/23F/039A_16.wav23F;3.06;3.79
../Datasets/UltraSuite/core-uxtd/core/23F/039A_16.wav23F;3.97;4.49
../Datasets/UltraSuite/core-uxtd/core/23F/040A_16.wav23F;0.0;1.24
../Datasets/UltraSuite/core-uxtd/core/23F/040A_16.wav23F;1.53;2.2799999
../Datasets/UltraSuite/core-uxtd/core/23F/040A_16.wav23F;2.44;4.63
../Datasets/UltraSuite/core-uxtd/core/23F/041A_16.wav23F;0.0;1.87
../Datasets/UltraSuite/core-uxtd/core/23F/041A_16.wav23F;2.21;3.0299999
../Datasets/UltraSuite/core-uxtd/core/23F/041A_16.wav23F;3.48;4.12
../Datasets/UltraSuite/core-uxtd/core/23F/041A_16.wav23F;4.41;5.09
../Datasets/UltraSuite/core-uxtd/core/23F/042A_16.wav23F;0.0;2.02
