../Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A_16.wav01M;1.52;2.7599999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A_16.wav01M;4.16;6.3
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A_16.wav01M;7.11;9.22
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A_16.wav01M;9.36;11.28
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A_16.wav01M;0.0;1.74
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A_16.wav01M;2.5299999;3.86
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A_16.wav01M;6.75;7.45
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A_16.wav01M;10.1;10.85
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A_16.wav01M;0.0;1.51
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A_16.wav01M;4.89;6.2299999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A_16.wav01M;6.71;8.78
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A_16.wav01M;9.74;10.24
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A_16.wav01M;0.0;4.05
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A_16.wav01M;4.45;5.87
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A_16.wav01M;6.18;7.54
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A_16.wav01M;10.89;13.61
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A_16.wav01M;0.0;1.21
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A_16.wav01M;1.52;3.05
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A_16.wav01M;3.56;5.7
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A_16.wav01M;6.72;7.43
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A_16.wav01M;7.83;9.31
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A_16.wav01M;0.0;1.2
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A_16.wav01M;1.6299999;2.4299999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A_16.wav01M;2.94;4.8099999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A_16.wav01M;6.19;7.03
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A_16.wav01M;8.73;9.83
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A_16.wav01M;10.05;10.85
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/007A_16.wav01M;0.0;1.75
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/007A_16.wav01M;7.9;9.3
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/007A_16.wav01M;9.64;12.39
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A_16.wav01M;0.0;2.08
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A_16.wav01M;2.49;3.72
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A_16.wav01M;4.84;5.87
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A_16.wav01M;6.17;7.83
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A_16.wav01M;8.73;9.4
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A_16.wav01M;0.0;1.49
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A_16.wav01M;2.38;4.15
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A_16.wav01M;5.88;6.53
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A_16.wav01M;6.88;7.5
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A_16.wav01M;7.63;9.1299999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A_16.wav01M;10.08;10.6199999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A_16.wav01M;0.0;0.98
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A_16.wav01M;1.48;2.74
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A_16.wav01M;3.55;5.2299999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A_16.wav01M;6.22;7.31
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A_16.wav01M;10.15;11.45
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/011A_16.wav01M;1.78;3.14
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/011A_16.wav01M;3.54;5.22
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/011A_16.wav01M;5.45;8.5399999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A_16.wav01M;0.0;1.1299999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A_16.wav01M;2.07;3.58
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A_16.wav01M;4.13;6.08
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A_16.wav01M;9.66;10.95
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A_16.wav01M;13.61;14.47
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/013A_16.wav01M;0.0;1.6
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/013A_16.wav01M;2.86;3.5599999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/014A_16.wav01M;5.63;6.22
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/014A_16.wav01M;7.28;7.83
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/015A_16.wav01M;0.0;1.3399999
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/015A_16.wav01M;1.65;2.15
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/016A_16.wav01M;3.59;4.42
../Datasets/UltraSuite/core-uxssd/core/01M/BL1/016A_16.wav01M;6.29;7.07
