/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A.wav;1.52;2.7599999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A.wav;3.49;3.8
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A.wav;4.16;6.3
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A.wav;7.11;9.22
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/001A.wav;9.36;11.28
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;0.0;1.74
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;2.05;2.1799999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;2.5299999;3.86
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;4.53;4.7699999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;4.91;5.2699999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;5.75;6.24
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;6.75;7.45
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;7.57;7.85
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;8.11;8.45
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/002A.wav;10.1;10.85
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A.wav;0.0;1.51
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A.wav;2.0099999;2.3699999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A.wav;4.39;4.7299999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A.wav;4.89;6.2299999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A.wav;6.71;8.78
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/003A.wav;9.74;10.24
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav;0.0;4.05
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav;4.45;5.87
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav;6.18;7.54
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav;10.07;10.44
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/004A.wav;10.89;13.61
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav;0.0;1.21
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav;1.52;3.05
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav;3.56;5.7
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav;6.72;7.43
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/005A.wav;7.83;9.31
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav;0.0;1.2
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav;1.6299999;2.4299999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav;2.94;4.8099999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav;6.19;7.03
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav;7.53;7.75
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav;8.73;9.83
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/006A.wav;10.05;10.85
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/007A.wav;0.0;1.75
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/007A.wav;2.05;2.15
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/007A.wav;7.9;9.3
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/007A.wav;9.64;12.39
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A.wav;0.0;2.08
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A.wav;2.49;3.72
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A.wav;4.34;4.49
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A.wav;4.84;5.87
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A.wav;6.17;7.83
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/008A.wav;8.73;9.4
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A.wav;0.0;1.49
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A.wav;2.38;4.15
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A.wav;5.08;5.44
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A.wav;5.88;6.53
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A.wav;6.88;7.5
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A.wav;7.63;9.1299999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/009A.wav;10.08;10.6199999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A.wav;0.0;0.98
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A.wav;1.48;2.74
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A.wav;3.55;5.2299999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A.wav;6.22;7.31
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/010A.wav;10.15;11.45
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/011A.wav;1.78;3.14
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/011A.wav;3.54;5.22
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/011A.wav;5.45;8.5399999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/011A.wav;8.86;9.1199999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A.wav;0.0;1.1299999
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A.wav;2.07;3.58
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A.wav;4.13;6.08
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A.wav;6.65;7.12
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A.wav;9.66;10.95
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A.wav;11.39;11.81
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/012A.wav;13.61;14.47
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/013A.wav;0.0;1.6
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/013A.wav;1.79;2.08
/media/mostafa/Windows/root/PhD/Datasets/UltraSuite/core-uxssd/core/01M/BL1/013A.wav;2.21;2.5299999
